8.997318000e-06 1.237046000e+01 1.547884000e+00 7.125562000e+00 1.082332877e+02 -2.454632970e+02 -1.060869359e+02
8.997318000e-06 1.236450000e+01 1.542083000e+00 7.143757000e+00 1.078941893e+02 -2.440468672e+02 -1.055784840e+02
8.997318000e-06 1.503473000e+01 -1.097401000e+01 -1.679533000e-01 -1.011657077e+01 -2.058390494e+02 -1.481144990e+02
8.997318000e-06 1.237904000e+01 1.552044000e+00 7.121445000e+00 1.076599103e+02 -2.434726098e+02 -1.041004533e+02
8.997318000e-06 1.238035000e+01 1.544239000e+00 7.130390000e+00 1.062072044e+02 -2.424723283e+02 -1.059760543e+02
8.997318000e-06 1.236479000e+01 1.558377000e+00 7.119459000e+00 1.080795787e+02 -2.437721075e+02 -1.056777299e+02
8.997318000e-06 1.238057000e+01 1.543558000e+00 7.114431000e+00 1.079444478e+02 -2.436257320e+02 -1.036994607e+02
8.997318000e-06 1.239703000e+01 1.556838000e+00 7.123393000e+00 1.068221379e+02 -2.436607370e+02 -1.053205424e+02
8.997318000e-06 1.234690000e+01 1.555694000e+00 7.139295000e+00 1.080513205e+02 -2.424794662e+02 -1.036398154e+02
8.997318000e-06 1.237766000e+01 1.546516000e+00 7.121256000e+00 1.065968546e+02 -2.427696750e+02 -1.041689965e+02
8.997318000e-06 1.235237000e+01 1.552461000e+00 7.112504000e+00 1.084639488e+02 -2.433864663e+02 -1.053944635e+02
8.997318000e-06 1.237718000e+01 1.545722000e+00 7.115251000e+00 1.084916204e+02 -2.426109793e+02 -1.032398983e+02
8.997318000e-06 1.236753000e+01 1.541845000e+00 7.120516000e+00 1.067125274e+02 -2.443904633e+02 -1.033086371e+02
8.997318000e-06 1.237054000e+01 1.526722000e+00 7.147206000e+00 1.072536376e+02 -2.430637949e+02 -1.050482273e+02
8.997318000e-06 1.237767000e+01 1.540100000e+00 7.124293000e+00 1.066439842e+02 -2.435450642e+02 -1.059438849e+02
8.997318000e-06 1.236677000e+01 1.549292000e+00 7.126441000e+00 1.075679000e+02 -2.435497576e+02 -1.029002133e+02
8.997318000e-06 1.239032000e+01 1.542906000e+00 7.126017000e+00 1.077660985e+02 -2.445875863e+02 -1.046987643e+02
8.997318000e-06 1.237082000e+01 1.547232000e+00 7.121965000e+00 1.093946115e+02 -2.419665164e+02 -1.045493577e+02
8.997318000e-06 1.237603000e+01 1.543062000e+00 7.118430000e+00 1.082348521e+02 -2.447278017e+02 -1.033731714e+02
8.997318000e-06 1.243581000e+01 1.551298000e+00 7.124707000e+00 1.071129333e+02 -2.440448138e+02 -1.060355041e+02
8.997318000e-06 1.237306000e+01 1.541960000e+00 7.102435000e+00 1.080652052e+02 -2.439289454e+02 -1.047358227e+02
8.997318000e-06 1.237938000e+01 1.551064000e+00 7.119278000e+00 1.050581030e+02 -2.415871330e+02 -1.037457103e+02
8.997318000e-06 1.235599000e+01 1.574259000e+00 7.131775000e+00 1.077198490e+02 -2.421922886e+02 -1.053905523e+02
8.997318000e-06 1.237268000e+01 1.560024000e+00 7.107891000e+00 1.071373781e+02 -2.426659312e+02 -1.035193514e+02
8.997318000e-06 1.237928000e+01 1.534252000e+00 7.103628000e+00 1.076115096e+02 -2.429193749e+02 -1.055226521e+02
8.997318000e-06 1.238320000e+01 1.550413000e+00 7.117863000e+00 1.069708601e+02 -2.437313336e+02 -1.031097542e+02
8.997318000e-06 1.238169000e+01 1.534027000e+00 7.123176000e+00 1.076841595e+02 -2.432370596e+02 -1.044527518e+02
8.997318000e-06 1.237519000e+01 1.528771000e+00 7.116548000e+00 1.067877196e+02 -2.434824855e+02 -1.058551992e+02
8.997318000e-06 1.240084000e+01 1.542608000e+00 7.137882000e+00 1.070002917e+02 -2.432497709e+02 -1.032012755e+02
8.997318000e-06 1.237699000e+01 1.540251000e+00 7.115651000e+00 1.076583458e+02 -2.447942915e+02 -1.050982902e+02
8.997318000e-06 1.238891000e+01 1.547073000e+00 7.127409000e+00 1.056765566e+02 -2.418439991e+02 -1.044226358e+02
8.997318000e-06 1.237630000e+01 1.548881000e+00 7.106467000e+00 1.074189823e+02 -2.426086326e+02 -1.040173409e+02
8.997318000e-06 1.237845000e+01 1.555254000e+00 7.113517000e+00 1.078408019e+02 -2.408003036e+02 -1.036863583e+02
8.997318000e-06 1.235817000e+01 1.536067000e+00 7.130895000e+00 1.072271395e+02 -2.429500776e+02 -1.065356448e+02
8.997318000e-06 1.237785000e+01 1.547297000e+00 7.119750000e+00 1.085737549e+02 -2.451697637e+02 -1.047667209e+02
8.997318000e-06 1.237562000e+01 1.550722000e+00 7.122184000e+00 1.074919256e+02 -2.430696616e+02 -1.061598792e+02
8.997318000e-06 1.237684000e+01 1.537445000e+00 7.124535000e+00 1.069577577e+02 -2.416218447e+02 -1.038691076e+02
8.997318000e-06 1.236678000e+01 1.557756000e+00 7.137337000e+00 1.074849833e+02 -2.440815788e+02 -1.045783003e+02
8.997318000e-06 1.237771000e+01 1.535964000e+00 7.115170000e+00 1.098919166e+02 -2.435086903e+02 -1.038014444e+02
8.997318000e-06 1.237326000e+01 1.546390000e+00 7.117802000e+00 1.060781358e+02 -2.427553014e+02 -1.056212135e+02
8.997318000e-06 6.910955000e+00 1.010415000e+01 9.803354000e+00 1.699715774e+02 -2.064169246e+02 -4.054672605e+01
8.997318000e-06 1.238528000e+01 1.540919000e+00 7.120918000e+00 1.073396833e+02 -2.438698868e+02 -1.041976458e+02
8.997318000e-06 1.237392000e+01 1.547032000e+00 7.120878000e+00 1.076071095e+02 -2.452578628e+02 -1.037212654e+02
