8.997318000e-06 1.236249000e+01 1.546312000e+00 7.143247000e+00 1.067988665e+02 -2.436502746e+02 -1.045332241e+02
8.997318000e-06 1.236101000e+01 1.561586000e+00 7.136495000e+00 1.078849003e+02 -2.441205927e+02 -1.048871849e+02
8.997318000e-06 1.237418000e+01 1.546734000e+00 7.118845000e+00 1.074405915e+02 -2.431205068e+02 -1.032310004e+02
8.997318000e-06 1.236967000e+01 1.563095000e+00 7.103751000e+00 1.069187438e+02 -2.444189171e+02 -1.041807300e+02
8.997318000e-06 1.236636000e+01 1.558332000e+00 7.131143000e+00 1.070242476e+02 -2.444154948e+02 -1.042620823e+02
8.997318000e-06 1.235322000e+01 1.578739000e+00 7.130995000e+00 1.079045539e+02 -2.444702512e+02 -1.044686898e+02
8.997318000e-06 6.814044000e+00 1.024899000e+01 9.826632000e+00 1.704607668e+02 -2.057747107e+02 -3.982613229e+01
8.997318000e-06 1.235876000e+01 1.551552000e+00 7.100836000e+00 1.074983790e+02 -2.433755150e+02 -1.043930087e+02
8.997318000e-06 1.235124000e+01 1.560122000e+00 7.122513000e+00 1.076515013e+02 -2.434456227e+02 -1.054800203e+02
8.997318000e-06 1.237842000e+01 1.574440000e+00 7.144979000e+00 1.077653163e+02 -2.428767432e+02 -1.038496496e+02
8.997318000e-06 1.239153000e+01 1.558312000e+00 7.127121000e+00 1.083096532e+02 -2.425077244e+02 -1.035522052e+02
8.997318000e-06 1.238188000e+01 1.570733000e+00 7.131553000e+00 1.085179230e+02 -2.417973584e+02 -1.041508096e+02
8.997318000e-06 1.239395000e+01 1.560512000e+00 7.139941000e+00 1.082168607e+02 -2.443105777e+02 -1.051519710e+02
8.997318000e-06 1.238247000e+01 1.608857000e+00 7.137465000e+00 1.074619074e+02 -2.431957968e+02 -1.048114060e+02
8.997318000e-06 1.239260000e+01 1.566951000e+00 7.128076000e+00 1.065175556e+02 -2.428508317e+02 -1.029870413e+02
8.997318000e-06 1.139079000e+01 3.342808000e+00 7.814820000e+00 1.241959412e+02 -2.396861094e+02 -9.353356030e+01
8.997318000e-06 1.234716000e+01 1.574085000e+00 7.107764000e+00 1.066908204e+02 -2.424850396e+02 -1.033091260e+02
8.997318000e-06 1.237530000e+01 1.568904000e+00 7.143514000e+00 1.080925834e+02 -2.419368893e+02 -1.042556289e+02
8.997318000e-06 1.236615000e+01 1.551870000e+00 7.122837000e+00 1.080023331e+02 -2.443599562e+02 -1.036143928e+02
8.997318000e-06 1.236738000e+01 1.581482000e+00 7.116636000e+00 1.078811847e+02 -2.430463902e+02 -1.049541637e+02
8.997318000e-06 1.457180000e+01 -4.214438000e+00 4.282838000e+00 5.333768565e+01 -2.359825258e+02 -1.324074403e+02
8.997318000e-06 1.237454000e+01 1.571509000e+00 7.122972000e+00 1.079889374e+02 -2.427965642e+02 -1.061836396e+02
8.997318000e-06 1.237140000e+01 1.570340000e+00 7.134467000e+00 1.064633860e+02 -2.416535251e+02 -1.044033733e+02
