1.523096214e-01 -1.237892928e+00 1.167382198e+00 5.413649457e-01 -3.699308664e-01 3.940791222e-01 7.953722480e-01 3.513833484e-01 3.287849057e+00
8.708408647e-02 -1.172857008e+00 1.120908357e+00 5.848033109e-01 -4.011450426e-01 4.261137245e-01 2.379704403e-01 6.462926756e-01 2.961626476e+00
8.505815176e-02 -1.156564972e+00 1.127937857e+00 5.877309291e-01 -4.031870509e-01 4.280078994e-01 2.407654281e-01 6.474817159e-01 2.960708980e+00
8.488380121e-02 -1.170886331e+00 1.120573935e+00 5.860636120e-01 -4.020661778e-01 4.270382234e-01 2.312574864e-01 6.440704258e-01 2.964886185e+00
8.692841706e-02 -1.163701558e+00 1.131931149e+00 5.844194934e-01 -4.008740954e-01 4.256135334e-01 2.439518241e-01 6.514253046e-01 2.959226499e+00
8.686613562e-02 -1.172111399e+00 1.121433029e+00 5.849250437e-01 -4.012337701e-01 4.261908345e-01 2.319812000e-01 6.445052987e-01 2.963980168e+00
9.179134794e-02 -1.176606041e+00 1.134679181e+00 5.791991080e-01 -3.971805298e-01 4.218737442e-01 2.282687912e-01 6.461538284e-01 2.961795533e+00
8.757730443e-02 -1.164410300e+00 1.128286398e+00 5.849177311e-01 -4.011995077e-01 4.260160302e-01 2.409161953e-01 6.479402777e-01 2.959984735e+00
9.051788401e-02 -1.175286310e+00 1.132499162e+00 5.804032072e-01 -3.980386959e-01 4.227731943e-01 2.236032272e-01 6.438431771e-01 2.963655699e+00
8.730812538e-02 -1.177277248e+00 1.118056842e+00 5.843497212e-01 -4.008335859e-01 4.258617163e-01 2.413640246e-01 6.486411954e-01 2.959633483e+00
8.691250427e-02 -1.166878648e+00 1.125739316e+00 5.851437985e-01 -4.013754188e-01 4.262436326e-01 2.380781863e-01 6.481996242e-01 2.960180760e+00
8.802966426e-02 -1.167153902e+00 1.139550369e+00 5.814388505e-01 -3.988051566e-01 4.233893742e-01 2.212457749e-01 6.427788371e-01 2.965013947e+00
9.329232910e-02 -1.177185217e+00 1.135946884e+00 5.783160682e-01 -3.965360132e-01 4.212072650e-01 2.349666850e-01 6.492791375e-01 2.959624865e+00
8.958738873e-02 -1.167325668e+00 1.132001761e+00 5.826958990e-01 -3.996256587e-01 4.243688286e-01 2.373869104e-01 6.487964357e-01 2.959660190e+00
9.369570091e-02 -1.182759630e+00 1.133936959e+00 5.773629197e-01 -3.958797951e-01 4.205923657e-01 2.244817947e-01 6.475509658e-01 2.961857487e+00
9.548542653e-02 -1.202081595e+00 1.126378103e+00 5.741378765e-01 -3.936541482e-01 4.185233158e-01 4.023325223e-01 5.915650964e-01 3.023069806e+00
9.241322975e-02 -1.175376714e+00 1.134259331e+00 5.793935491e-01 -3.972958839e-01 4.219991501e-01 2.310308843e-01 6.475663219e-01 2.960769826e+00
9.081399375e-02 -1.172062024e+00 1.137885936e+00 5.798185172e-01 -3.976250648e-01 4.222508212e-01 2.395338065e-01 6.480678743e-01 2.962151788e+00
8.837384519e-02 -1.163580100e+00 1.128927488e+00 5.847137537e-01 -4.010369397e-01 4.258420440e-01 2.487099712e-01 6.512649651e-01 2.958283858e+00
8.524460684e-02 -1.162050379e+00 1.130883756e+00 5.856011081e-01 -4.017288717e-01 4.264859977e-01 2.257184330e-01 6.437033379e-01 2.966313095e+00
8.423582769e-02 -1.159997563e+00 1.121603528e+00 5.887169574e-01 -4.038882241e-01 4.288431796e-01 2.545904861e-01 6.527735026e-01 2.955429993e+00
8.440498834e-02 -1.162850216e+00 1.121667271e+00 5.879307047e-01 -4.033491865e-01 4.283006339e-01 2.380208294e-01 6.465506323e-01 2.963005516e+00
9.089604603e-02 -1.172798332e+00 1.136090972e+00 5.800347111e-01 -3.977727918e-01 4.224346241e-01 2.219615410e-01 6.448092633e-01 2.964106103e+00
8.837203993e-02 -1.172659327e+00 1.130198910e+00 5.822273783e-01 -3.993438325e-01 4.241208177e-01 2.254095303e-01 6.442666834e-01 2.965467833e+00
8.949290247e-02 -1.167404849e+00 1.135997248e+00 5.817637668e-01 -3.989887991e-01 4.236496332e-01 2.363027452e-01 6.475829264e-01 2.959541678e+00
1.956329550e-01 -1.266129724e+00 1.218941094e+00 5.143423800e-01 -3.506036514e-01 3.738717839e-01 1.029180703e+00 1.519733761e-01 3.492138675e+00
8.764628677e-02 -1.171717734e+00 1.122930403e+00 5.844141035e-01 -4.008616682e-01 4.257891005e-01 2.327482654e-01 6.486537689e-01 2.960074859e+00
9.304110290e-02 -1.174371559e+00 1.145559193e+00 5.768403594e-01 -3.955276524e-01 4.200036933e-01 2.316247337e-01 6.454842265e-01 2.961884597e+00
1.391916659e-01 -1.225757904e+00 1.152651869e+00 5.504710015e-01 -3.764564220e-01 4.008348169e-01 7.514979571e-01 3.953679712e-01 3.235506585e+00
8.776271624e-02 -1.157035482e+00 1.129068437e+00 5.864646296e-01 -4.022483488e-01 4.270492372e-01 8.029408805e-02 7.020967030e-01 2.902746869e+00
9.149992524e-02 -1.163975107e+00 1.143466820e+00 5.802079243e-01 -3.978641278e-01 4.223772248e-01 2.431140887e-01 6.525305917e-01 2.957656124e+00
8.437795692e-02 -1.169447423e+00 1.116581243e+00 5.875603783e-01 -4.031041196e-01 4.281617673e-01 2.380119716e-01 6.451129450e-01 2.962024383e+00
8.992482574e-02 -1.168219690e+00 1.134844183e+00 5.817071704e-01 -3.989396428e-01 4.236249981e-01 2.360522637e-01 6.494226623e-01 2.961140800e+00
8.502997680e-02 -1.169791353e+00 1.118189908e+00 5.868711600e-01 -4.026140265e-01 4.276382720e-01 2.432836915e-01 6.479487365e-01 2.960426545e+00
9.104556065e-02 -1.175563648e+00 1.130876688e+00 5.805550613e-01 -3.981290891e-01 4.228982998e-01 2.294386714e-01 6.472037765e-01 2.961636290e+00
9.038700531e-02 -1.178495715e+00 1.132068160e+00 5.797900784e-01 -3.976258273e-01 4.223686151e-01 2.189947549e-01 6.415969615e-01 2.965574289e+00
9.035665295e-02 -1.172936540e+00 1.137181020e+00 5.799159873e-01 -3.977053928e-01 4.223441503e-01 2.289113694e-01 6.474604950e-01 2.962849008e+00
8.968882843e-02 -1.164585771e+00 1.141734452e+00 5.810211562e-01 -3.984716356e-01 4.230147646e-01 2.233323187e-01 6.434532825e-01 2.964788188e+00
9.874571988e-02 -1.190199349e+00 1.137205249e+00 5.734348314e-01 -3.930727385e-01 4.177310312e-01 4.187378536e-01 5.752804626e-01 3.039983609e+00
8.799897915e-02 -1.171014300e+00 1.128068501e+00 5.832441827e-01 -4.000487102e-01 4.248696954e-01 2.333651657e-01 6.468239246e-01 2.960310227e+00
8.488565758e-02 -1.165370484e+00 1.123681623e+00 5.866602083e-01 -4.024677854e-01 4.273762842e-01 2.407992928e-01 6.471274096e-01 2.961186264e+00
9.115533693e-02 -1.168178865e+00 1.133195277e+00 5.817217429e-01 -3.989172098e-01 4.236389181e-01 2.329310201e-01 6.488276731e-01 2.962103368e+00
9.054106247e-02 -1.171512468e+00 1.130640834e+00 5.817248209e-01 -3.989393440e-01 4.237127362e-01 2.393082056e-01 6.496921935e-01 2.959599799e+00
8.716979429e-02 -1.163797857e+00 1.135014834e+00 5.835789660e-01 -4.002921621e-01 4.249673968e-01 2.285506866e-01 6.442769192e-01 2.964052798e+00
1.035097790e-01 -1.114967913e+00 1.216042709e+00 5.712982559e-01 -3.914290765e-01 4.145085861e-01 5.970571108e+00 8.667577298e-01 2.737144230e+00
1.799440395e-01 -1.257201852e+00 1.209289562e+00 5.218895714e-01 -3.560393917e-01 3.794862079e-01 9.495368895e-01 2.216213711e-01 3.423609955e+00
9.025679416e-02 -1.170061405e+00 1.132484568e+00 5.817228266e-01 -3.989437811e-01 4.236784782e-01 2.359367195e-01 6.492095624e-01 2.959855603e+00
8.992548761e-02 -1.177983500e+00 1.128363380e+00 5.809194780e-01 -3.984114771e-01 4.232301314e-01 2.372393360e-01 6.479171322e-01 2.960041392e+00
9.256333223e-02 -1.171692068e+00 1.140206636e+00 5.788344290e-01 -3.969033634e-01 4.214863279e-01 2.414252321e-01 6.509602056e-01 2.958394504e+00
8.264333650e-02 -1.157158806e+00 1.125600077e+00 5.889461710e-01 -4.040863788e-01 4.289532792e-01 2.387117661e-01 6.455440942e-01 2.962373057e+00
8.759372684e-02 -1.155437575e+00 1.141843025e+00 5.838272617e-01 -4.004415700e-01 4.249765591e-01 2.379086654e-01 6.479290011e-01 2.962155954e+00
8.466469674e-02 -1.168013975e+00 1.118357269e+00 5.873854753e-01 -4.029744462e-01 4.279952078e-01 2.425835678e-01 6.465614009e-01 2.962051237e+00
8.507854898e-02 -1.159820068e+00 1.129290364e+00 5.865914369e-01 -4.024088242e-01 4.272003748e-01 2.435119490e-01 6.478851326e-01 2.961177558e+00
8.658033763e-02 -1.164158495e+00 1.131415412e+00 5.845429552e-01 -4.009686073e-01 4.257180676e-01 2.427147517e-01 6.481181851e-01 2.958772817e+00
8.782146075e-02 -1.168917405e+00 1.124916131e+00 5.845619760e-01 -4.009541060e-01 4.258414409e-01 2.483146459e-01 6.507665279e-01 2.957856475e+00
8.640463748e-02 -1.163957944e+00 1.130663353e+00 5.848264052e-01 -4.011678087e-01 4.259323208e-01 2.376917113e-01 6.464854589e-01 2.960581732e+00
8.761944699e-02 -1.163586864e+00 1.133016281e+00 5.839688641e-01 -4.005465231e-01 4.252647575e-01 2.427551399e-01 6.487235593e-01 2.959525520e+00
8.570691471e-02 -1.165068543e+00 1.123399789e+00 5.865402929e-01 -4.023629054e-01 4.272790759e-01 2.467390627e-01 6.506755837e-01 2.960679876e+00
9.225503966e-02 -1.172763925e+00 1.135085482e+00 5.798609520e-01 -3.976174175e-01 4.223032147e-01 2.296382510e-01 6.474363160e-01 2.961505705e+00
8.548245995e-02 -1.164168281e+00 1.126686226e+00 5.860314525e-01 -4.020190503e-01 4.268653682e-01 2.420355129e-01 6.482936239e-01 2.960787556e+00
1.377780483e-01 -1.104854399e+00 1.283834082e+00 5.490797773e-01 -3.754312175e-01 3.973470178e-01 5.659122417e+00 1.027663743e+00 2.583273521e+00
8.414191740e-02 -1.161398964e+00 1.126036047e+00 5.872972217e-01 -4.029206230e-01 4.277784761e-01 2.302173020e-01 6.422675469e-01 2.965148906e+00
9.217312668e-02 -1.173464722e+00 1.139532747e+00 5.786939558e-01 -3.968200118e-01 4.214153188e-01 2.295204472e-01 6.478996507e-01 2.962512302e+00
8.598439612e-02 -1.148634681e+00 1.139021396e+00 5.866685148e-01 -4.024274284e-01 4.270166123e-01 7.777225235e-02 7.026420623e-01 2.901538271e+00
8.783866989e-02 -1.180172777e+00 1.116935918e+00 5.837536334e-01 -4.004142721e-01 4.254663307e-01 2.462348511e-01 6.502112164e-01 2.958247147e+00
9.433975856e-02 -1.177866183e+00 1.136403893e+00 5.777367164e-01 -3.961120082e-01 4.207767873e-01 2.401760747e-01 6.532071159e-01 2.956503902e+00
9.790336297e-02 -1.123125551e+00 1.185151802e+00 5.781319052e-01 -3.962419886e-01 4.199139966e-01 6.045165856e+00 8.177146540e-01 2.785012447e+00
8.804349732e-02 -1.159640355e+00 1.138618400e+00 5.834470690e-01 -4.001729724e-01 4.247761059e-01 2.413989160e-01 6.492470996e-01 2.959872162e+00
9.026996211e-02 -1.178900815e+00 1.131939548e+00 5.797613526e-01 -3.976096313e-01 4.223548715e-01 2.201123196e-01 6.433593544e-01 2.964748808e+00
9.086047855e-02 -1.185491433e+00 1.122764432e+00 5.801700518e-01 -3.978834578e-01 4.228182515e-01 2.292741957e-01 6.462588972e-01 2.961495607e+00
8.660198015e-02 -1.165872250e+00 1.127567616e+00 5.850426877e-01 -4.013137737e-01 4.261426395e-01 2.281235360e-01 6.442469017e-01 2.963762997e+00
9.299051511e-02 -1.182002601e+00 1.134617512e+00 5.775932054e-01 -3.960555265e-01 4.207520613e-01 2.127856112e-01 6.419888731e-01 2.966119117e+00
9.475074800e-02 -1.180256534e+00 1.135113696e+00 5.773542263e-01 -3.958425722e-01 4.205341859e-01 2.347152724e-01 6.504970774e-01 2.959048060e+00
9.133901766e-02 -1.180045298e+00 1.126967616e+00 5.803246561e-01 -3.979688586e-01 4.228192953e-01 2.385249645e-01 6.496966258e-01 2.958841802e+00
8.521321276e-02 -1.163093324e+00 1.121880924e+00 5.875576055e-01 -4.030715524e-01 4.280198540e-01 2.409042951e-01 6.497763377e-01 2.960156159e+00
8.562877905e-02 -1.172626543e+00 1.122352759e+00 5.849747977e-01 -4.013007515e-01 4.262366836e-01 2.433326034e-01 6.472774198e-01 2.960185426e+00
9.011872993e-02 -1.169569662e+00 1.134510179e+00 5.814035399e-01 -3.987283995e-01 4.234205902e-01 2.242794775e-01 6.466779443e-01 2.963650095e+00
8.659041776e-02 -1.163061233e+00 1.127296226e+00 5.858000570e-01 -4.018292320e-01 4.266650245e-01 2.432851693e-01 6.501447191e-01 2.959436510e+00
9.124262082e-02 -1.169302283e+00 1.131436961e+00 5.818447446e-01 -3.990000393e-01 4.237587787e-01 2.423336348e-01 6.506474541e-01 2.957451450e+00
8.925015260e-02 -1.174539207e+00 1.126769724e+00 5.823193299e-01 -3.993854827e-01 4.242357315e-01 2.394211116e-01 6.478168281e-01 2.962245908e+00
8.879733795e-02 -1.164617557e+00 1.135068454e+00 5.828625056e-01 -3.997577456e-01 4.244358637e-01 2.385226421e-01 6.477670636e-01 2.960833074e+00
8.929655286e-02 -1.178339885e+00 1.122814850e+00 5.823348051e-01 -3.993999770e-01 4.243319177e-01 2.349261218e-01 6.491381298e-01 2.959722417e+00
8.722554937e-02 -1.166027577e+00 1.135459738e+00 5.829228526e-01 -3.998429617e-01 4.245094309e-01 2.302725866e-01 6.451221329e-01 2.962665582e+00
8.959294519e-02 -1.171505076e+00 1.127377933e+00 5.827932982e-01 -3.996973335e-01 4.245362896e-01 2.438348868e-01 6.511159797e-01 2.959446097e+00
9.270095867e-02 -1.175413557e+00 1.130478986e+00 5.801753935e-01 -3.978244519e-01 4.226059687e-01 2.379567193e-01 6.508615294e-01 2.958889031e+00
8.960288077e-02 -1.173134301e+00 1.132426534e+00 5.812100305e-01 -3.986135454e-01 4.233476121e-01 2.289431274e-01 6.459964338e-01 2.963844858e+00
8.689478717e-02 -1.166664060e+00 1.126657975e+00 5.849784375e-01 -4.012625282e-01 4.261111834e-01 2.319143487e-01 6.470696164e-01 2.961324510e+00
9.404588536e-02 -1.183766651e+00 1.135074360e+00 5.767662019e-01 -3.954628633e-01 4.201533574e-01 2.308419419e-01 6.486996464e-01 2.961142477e+00
9.674075672e-02 -1.188163266e+00 1.135934662e+00 5.747708504e-01 -3.940349822e-01 4.187143146e-01 3.910048070e-01 5.767739829e-01 3.038759743e+00
8.696623646e-02 -1.170839973e+00 1.126362822e+00 5.840163528e-01 -4.006060460e-01 4.254601618e-01 2.302441758e-01 6.451012163e-01 2.963480160e+00
8.751862930e-02 -1.174715349e+00 1.122100873e+00 5.839283524e-01 -4.005361008e-01 4.254796596e-01 2.277217851e-01 6.443752739e-01 2.962676167e+00
9.294300344e-02 -1.189058332e+00 1.127053638e+00 5.777104245e-01 -3.961469633e-01 4.209971667e-01 2.172168352e-01 6.430961711e-01 2.964290765e+00
8.703130732e-02 -1.169667379e+00 1.122575155e+00 5.851942462e-01 -4.014100188e-01 4.263447411e-01 2.453810567e-01 6.490877197e-01 2.959255964e+00
8.313534231e-02 -1.165912524e+00 1.117345691e+00 5.886547759e-01 -4.038833214e-01 4.289249308e-01 2.437528483e-01 6.484131674e-01 2.960983990e+00
9.322319084e-02 -1.182715742e+00 1.134107882e+00 5.774757355e-01 -3.959696728e-01 4.206773535e-01 2.194343170e-01 6.443664335e-01 2.964939359e+00
8.801942872e-02 -1.176659221e+00 1.119858454e+00 5.838422887e-01 -4.004656514e-01 4.254574456e-01 2.418370622e-01 6.482048371e-01 2.959236810e+00
8.947137541e-02 -1.167639177e+00 1.138884425e+00 5.810385941e-01 -3.984920126e-01 4.230939912e-01 2.405584598e-01 6.495828055e-01 2.960108468e+00
9.104167916e-02 -1.179977431e+00 1.129478479e+00 5.798440578e-01 -3.976476051e-01 4.224449041e-01 2.206349825e-01 6.424633877e-01 2.964280451e+00
8.899945098e-02 -1.178516872e+00 1.121326121e+00 5.827365050e-01 -3.996840808e-01 4.246460605e-01 2.311923957e-01 6.471601652e-01 2.962462570e+00
8.570670275e-02 -1.171010876e+00 1.117336616e+00 5.865606140e-01 -4.023848629e-01 4.274276105e-01 2.347601066e-01 6.473284858e-01 2.960651678e+00
8.916912617e-02 -1.176400342e+00 1.129705321e+00 5.812092028e-01 -3.986289109e-01 4.234175912e-01 2.203885379e-01 6.437078797e-01 2.963955777e+00
8.765131217e-02 -1.169893243e+00 1.127243490e+00 5.838185539e-01 -4.004507549e-01 4.252881578e-01 2.334655703e-01 6.471178882e-01 2.962418315e+00
9.336177887e-02 -1.179986483e+00 1.130672053e+00 5.788597609e-01 -3.969106792e-01 4.216897589e-01 2.377481484e-01 6.512392769e-01 2.957873804e+00
8.771718638e-02 -1.163402758e+00 1.130020956e+00 5.847041486e-01 -4.010471840e-01 4.258286353e-01 2.548563697e-01 6.535936963e-01 2.955035879e+00
9.288938277e-02 -1.169910822e+00 1.143144602e+00 5.784714548e-01 -3.966439557e-01 4.211677632e-01 2.357738773e-01 6.501936381e-01 2.959400380e+00
8.659091951e-02 -1.165692935e+00 1.131052849e+00 5.842507855e-01 -4.007709076e-01 4.255268073e-01 2.256995632e-01 6.440910369e-01 2.965971693e+00
1.364343849e-01 -1.236494381e+00 1.133791829e+00 5.529438373e-01 -3.782347782e-01 4.029697546e-01 7.266755646e-01 4.026986164e-01 3.231580394e+00
9.841732299e-02 -1.194645173e+00 1.132368647e+00 5.736101244e-01 -3.932071940e-01 4.179623329e-01 4.149882200e-01 5.802762183e-01 3.034158000e+00
9.101741470e-02 -1.182348939e+00 1.124568250e+00 5.804396868e-01 -3.980598999e-01 4.229583223e-01 2.293149806e-01 6.465912745e-01 2.961211295e+00
1.613976612e-01 -1.246364081e+00 1.177947064e+00 5.351181740e-01 -3.654609127e-01 3.894502821e-01 8.533529822e-01 3.068571720e-01 3.332234746e+00
8.902913236e-02 -1.145210015e+00 1.147896436e+00 5.843887471e-01 -4.007801493e-01 4.251908998e-01 6.255779708e+00 7.425757754e-01 2.859774004e+00
8.980022979e-02 -1.163624437e+00 1.131945453e+00 5.835281721e-01 -4.001863986e-01 4.249311186e-01 2.409006411e-01 6.496766221e-01 2.960938317e+00
9.277215331e-02 -1.175873015e+00 1.138136986e+00 5.782749690e-01 -3.965197287e-01 4.211452741e-01 2.340933512e-01 6.493840691e-01 2.959339893e+00
8.675559051e-02 -1.164508102e+00 1.125601071e+00 5.858037963e-01 -4.018294854e-01 4.267006966e-01 2.349225017e-01 6.464541252e-01 2.960213224e+00
8.799282383e-02 -1.174974471e+00 1.121493382e+00 5.838634111e-01 -4.004789554e-01 4.254364494e-01 2.336351078e-01 6.465734759e-01 2.960542734e+00
8.607236301e-02 -1.171715853e+00 1.120661640e+00 5.854627868e-01 -4.016227776e-01 4.265952935e-01 2.382376151e-01 6.483114223e-01 2.960360692e+00
8.923226856e-02 -1.164190916e+00 1.137957219e+00 5.821422936e-01 -3.992524501e-01 4.238714412e-01 2.248234401e-01 6.438951820e-01 2.965644364e+00
8.921521700e-02 -1.179717292e+00 1.126946024e+00 5.810580026e-01 -3.985284178e-01 4.233737064e-01 2.213813707e-01 6.435406919e-01 2.965156687e+00
8.926894434e-02 -1.176643215e+00 1.125830246e+00 5.820355116e-01 -3.991928581e-01 4.240625364e-01 2.380220707e-01 6.482731321e-01 2.959538955e+00
9.397428414e-02 -1.171735937e+00 1.150356552e+00 5.760706939e-01 -3.949735345e-01 4.193543757e-01 2.159943125e-01 6.439084835e-01 2.966101259e+00
9.086213005e-02 -1.179600268e+00 1.124316430e+00 5.811963531e-01 -3.985790220e-01 4.234831147e-01 2.378522380e-01 6.506164662e-01 2.958718731e+00
8.753403429e-02 -1.169001260e+00 1.129817750e+00 5.834578577e-01 -4.002047830e-01 4.249889841e-01 2.402828959e-01 6.480148884e-01 2.959051226e+00
8.835282768e-02 -1.164179699e+00 1.133133370e+00 5.835672982e-01 -4.002523205e-01 4.249695725e-01 2.411816781e-01 6.498058743e-01 2.959708184e+00
9.340213823e-02 -1.186951630e+00 1.127801918e+00 5.778880524e-01 -3.962535925e-01 4.210900832e-01 2.228451541e-01 6.449485817e-01 2.962874280e+00
1.338896322e-01 -1.239526977e+00 1.131423610e+00 5.535141586e-01 -3.786921449e-01 4.034664353e-01 7.036708721e-01 4.182757584e-01 3.213511264e+00
8.749285314e-02 -1.173360151e+00 1.123924647e+00 5.838285667e-01 -4.004660690e-01 4.253720928e-01 2.373686869e-01 6.468077782e-01 2.961404752e+00
8.909107133e-02 -1.172178212e+00 1.134459594e+00 5.811147716e-01 -3.985611867e-01 4.232517581e-01 2.123771573e-01 6.404950878e-01 2.966812329e+00
8.817748384e-02 -1.178876310e+00 1.126649431e+00 5.816493656e-01 -3.989601582e-01 4.238097524e-01 2.276793285e-01 6.436855391e-01 2.963464712e+00
9.292383273e-02 -1.171233034e+00 1.142488609e+00 5.783056973e-01 -3.965308351e-01 4.210683903e-01 2.389174727e-01 6.489554150e-01 2.957948870e+00
8.756782442e-02 -1.157249293e+00 1.137593601e+00 5.844134626e-01 -4.008464707e-01 4.254688882e-01 2.318742198e-01 6.454487047e-01 2.963756659e+00
9.153781638e-02 -1.179660667e+00 1.132269265e+00 5.791226387e-01 -3.971384371e-01 4.218805795e-01 2.324887125e-01 6.476079853e-01 2.958729284e+00
8.647234791e-02 -1.165968868e+00 1.123954678e+00 5.859415247e-01 -4.019324234e-01 4.268383227e-01 2.520038617e-01 6.516496907e-01 2.957358636e+00
1.010912077e-01 -1.118011984e+00 1.209481519e+00 5.728043992e-01 -3.925202191e-01 4.157232168e-01 5.974047520e+00 8.523315822e-01 2.748034653e+00
8.926663952e-02 -1.165784378e+00 1.136911386e+00 5.820016890e-01 -3.991564585e-01 4.237975711e-01 2.309907065e-01 6.465131888e-01 2.961969997e+00
9.061546783e-02 -1.131937946e+00 1.160057447e+00 5.841764048e-01 -4.005817820e-01 4.247420968e-01 6.208431123e+00 7.554705525e-01 2.847324567e+00
