-4.066814889e+04 -3.891763468e+04 -8.190909138e+03 -2.139208169e+04 -4.794123258e+03 -7.114785949e+04 -2.171668856e+04 -5.679475023e+03 -9.724162318e+03 -3.583620518e+03 -2.839694419e+04 -2.514252644e+04 -5.163899364e+03 -3.080566450e+04 -8.511264444e+03 -3.041348176e+04 -2.787821837e+04 -2.871105444e+04 -2.667679845e+04 -4.610562945e+04 -4.027368686e+04 -2.195485464e+04 -1.583825380e+04 -2.595812601e+04 -1.044885094e+04 -2.400028505e+04 -2.138009464e+04 -1.180915103e+04 -2.069648505e+04 -1.692406890e+04 -3.581109056e+04 -2.040340053e+04 -2.171043768e+04 -2.148907238e+04 -2.718579852e+04 -2.456128980e+04 -2.507211177e+04 -2.787125320e+04 -2.865600395e+04 -2.966105932e+04 -4.034939143e+04 -2.894508245e+04 -2.826776192e+04 -2.508581564e+04 -2.432710893e+04 -2.497048036e+04 -1.193234893e+04 -1.892995923e+04 -2.614034330e+04 -2.550520402e+04 -2.331369005e+04 -2.418186570e+04 -2.100901336e+04 -2.963209493e+04 -2.684353091e+04 -2.947289380e+04 -3.002605594e+04 -2.907364099e+04 -3.083158539e+04 -2.695089970e+04 -2.808039152e+12 -3.326833634e+12 -2.965667800e+04 -3.594935211e+04 -2.342519396e+04 -2.996423058e+04 -3.266403184e+04 -3.221936754e+04 -3.021324427e+04 -3.131409654e+04 -3.231286923e+04 -3.032610981e+04 -2.956080328e+04 -6.808940864e+03 -2.959666772e+04 -3.041647948e+04 -2.670514270e+04 -1.757167994e+05 -1.967868632e+04 -1.608860470e+04 -3.238492495e+04 -1.883853316e+04 -1.509723374e+04 -1.169223969e+04 -1.897411894e+04 -2.726544580e+04 -9.429671151e+03 -2.061941709e+04 -1.132028379e+04 -1.072142304e+05 -2.340860660e+04 -2.772005174e+04 -2.792560665e+04 -8.205195300e+03 -2.240994251e+04 -2.500751021e+04 -1.442548996e+04 -1.634896260e+04 -2.086653271e+04 -1.570122067e+04
-4.105197419e+04 -1.349373660e+04 -1.316997625e+04 -2.927089426e+04 -3.674718648e+04 -2.221703761e+04 -8.268705402e+03 -1.128366328e+05 -9.290519756e+03 -1.814534754e+04 -1.453461617e+04 -1.172892560e+04 -1.431601221e+04 -3.739734435e+04 -8.250739585e+03 -2.205767223e+04 -2.857601530e+04 -2.403484585e+04 -2.524234567e+04 -3.349645948e+04 -3.670617121e+04 -2.736237814e+04 -1.668225219e+04 -1.322545519e+04 -3.357717875e+04 -2.423050514e+04 -1.836025184e+04 -5.495284772e+04 -2.068966483e+04 -3.415699582e+03 -2.271987436e+04 -1.470939239e+04 -2.477123695e+04 -2.135607622e+04 -2.246115514e+04 -2.315343816e+04 -2.470922158e+04 -2.622946382e+04 -2.779320740e+04 -2.977199249e+04 -1.980881467e+04 -5.928390653e+04 -2.859423416e+04 -2.536207494e+04 -2.883816229e+04 -2.499599962e+04 -1.360068616e+04 nan -2.313490617e+04 -2.607051763e+04 -2.486814503e+04 -2.425033359e+04 -2.364782988e+04 -2.999733958e+04 -3.234469428e+04 -2.996878013e+04 -3.013508400e+04 -2.902098226e+04 -3.101926380e+04 -9.406423557e+03 -3.530881860e+04 -3.017353026e+04 -2.671598978e+04 -1.593995280e+04 -2.370506282e+04 -3.006950650e+04 -3.133222307e+04 -3.237180261e+04 -3.118212421e+04 -2.576667722e+04 -3.265127619e+04 -2.840911488e+04 -2.695624130e+04 -2.879390822e+04 -1.605143287e+04 -2.717555354e+04 -1.044188443e+04 -2.553657869e+04 -2.354290815e+04 -8.686094562e+03 -2.947461631e+04 -1.584379998e+04 -9.329405250e+03 -2.590664471e+04 -1.166020891e+04 -1.698143919e+04 -3.405455439e+04 -3.640608852e+04 -3.229305576e+04 -3.023530056e+04 -2.524798840e+04 -2.281646276e+04 -2.978694693e+04 -1.727598493e+04 -1.472848512e+04 -2.357877059e+04 -1.843748019e+04 -1.623149786e+04 -1.636663081e+04 -1.485132040e+04
-4.916272947e+03 -4.610608382e+04 -3.108466479e+04 -1.512770326e+04 -2.098267033e+04 -3.023102749e+04 -1.326512831e+04 -1.661020009e+04 -1.803162331e+04 -1.009151425e+04 -7.114387656e+03 -1.473347408e+04 -4.025287368e+03 -5.695115069e+04 -1.712654610e+04 -1.031747011e+04 -4.543798890e+04 -2.857462870e+04 -3.033551225e+04 -5.938689112e+04 -3.558490310e+04 -2.565170805e+04 -2.489977876e+04 -2.697620322e+04 -1.181112328e+04 -2.431739432e+04 -2.451268172e+04 -2.324418855e+04 -8.658484455e+03 -2.012058637e+04 -3.050974312e+04 -1.951540326e+04 -2.029349295e+04 -2.125943195e+04 -2.847938762e+04 -2.336060182e+04 -2.396167399e+04 -2.611017558e+04 -2.755059952e+04 -2.928958622e+04 -2.931857597e+04 -2.825834453e+04 -2.763017321e+04 -2.814117033e+04 -2.525401428e+04 -2.852177854e+04 -2.800704391e+04 nan -2.386862512e+04 -2.649352884e+04 -2.563580677e+04 -2.497555250e+04 -2.140440914e+04 -2.545235119e+04 -3.581724861e+04 -2.998470104e+04 -3.040544939e+04 -3.213102200e+04 -2.469680357e+04 -6.263747363e+03 -3.155078277e+04 -2.977856819e+04 -2.675612463e+04 -2.987506784e+04 -3.165372309e+04 -2.956866132e+04 -2.982177612e+04 -3.162769866e+04 -3.111088796e+04 -3.234205132e+04 -3.252623084e+04 -2.304748996e+04 -2.971159794e+04 -2.723066979e+04 -2.887105446e+04 -9.796538469e+03 -4.485938801e+11 -1.746878009e+04 nan -6.237341359e+03 -1.924885621e+04 -2.705239435e+04 -2.591945936e+04 -2.727161973e+04 -2.520098280e+04 -2.012496145e+04 -2.536532858e+04 -2.854973986e+04 -1.610260455e+04 -2.465772661e+04 -2.258916029e+04 -3.172428924e+04 -2.402776792e+04 -1.656352551e+05 -9.259182230e+03 -2.151985706e+04 -2.264669034e+04 -2.324433620e+04 -2.187666221e+04 -9.565362092e+04
-1.768372794e+04 -2.140523652e+04 -3.652289353e+04 -3.754148237e+04 -2.920834248e+04 -5.829727307e+03 -7.062688523e+03 -9.385785038e+03 -5.959369347e+03 -3.541492335e+03 -5.567516930e+03 -6.243877960e+03 -1.166375087e+04 -1.962749999e+04 -1.228298968e+04 -2.024602624e+04 -7.264063304e+03 -2.858651569e+04 -3.053850539e+04 -2.806529380e+04 -3.611216808e+04 -2.855108748e+04 -2.595700476e+04 -2.626238950e+04 -2.580038528e+04 -1.948565991e+04 -1.446784682e+04 -2.269851588e+04 -9.043893457e+03 -7.330317171e+03 -2.238087950e+04 -5.552241596e+03 -1.962063588e+04 -2.943999929e+04 -2.199764969e+04 -2.172270952e+04 -2.391311080e+04 -2.597400516e+04 -2.748336358e+04 -2.898427305e+04 -5.747225020e+03 -2.958468744e+04 -2.873506188e+04 -2.640785311e+04 -2.600749751e+04 -2.537218048e+04 -1.406097285e+04 nan -2.484023599e+04 -2.345793387e+04 -2.592014481e+04 -2.540800463e+04 -2.481768299e+04 -2.473216041e+04 -2.643226236e+04 -2.940167531e+04 -2.990553195e+04 -2.859707741e+04 -1.023856078e+04 -4.605817704e+03 -2.519102766e+04 -2.481419537e+04 -1.121696657e+04 -2.423435921e+04 -2.964350329e+04 -2.937941032e+04 -2.971672458e+04 -3.047788855e+04 -3.121918176e+04 -3.279448101e+04 -3.250313556e+04 -2.622242124e+04 -2.814223827e+04 -3.149994245e+04 -3.037500604e+04 -2.876884008e+04 -2.063654250e+04 -2.897244555e+04 -2.738003215e+04 -2.850575241e+04 -3.710378091e+04 -2.544923799e+04 -2.560797649e+04 -2.460747962e+04 -2.113006625e+04 -2.518323157e+04 -1.965492275e+04 -1.402512881e+04 -1.277242297e+04 -2.348422310e+04 -1.837702317e+05 -1.850296255e+04 -3.218261951e+04 -2.420478808e+04 -2.201190241e+04 -2.086474365e+04 -2.229967600e+04 -2.301879820e+04 -1.789239697e+04 -1.315267560e+04
-3.233732623e+04 -2.133349888e+04 -1.849489049e+04 -6.144126755e+03 -5.475787114e+03 -3.568453889e+04 -4.146332765e+03 -5.536534277e+03 -1.324707075e+04 -1.606440588e+04 -1.382256608e+04 -1.757447800e+04 -3.117795058e+04 -1.151904844e+04 -2.144312624e+05 -8.118671389e+03 -2.915960756e+04 -2.700827704e+04 -2.882510255e+04 -2.530478022e+04 -3.216712555e+04 -3.866922548e+04 -2.811954836e+04 -1.128144383e+04 -2.639271663e+04 -2.064102808e+04 -2.408850433e+04 -6.831077661e+03 -4.520148427e+03 -1.941814844e+04 -4.925569423e+03 -6.364091829e+03 -2.051564018e+04 nan nan -2.283592225e+04 -2.345689394e+04 -2.553640951e+04 -2.686055521e+04 -2.865596776e+04 -3.004094920e+04 -2.961782899e+04 -2.921621855e+04 -2.706922340e+04 -2.637214946e+04 -2.715707690e+04 -2.642787176e+04 -2.723328512e+04 -2.567356378e+04 -2.423990801e+04 -2.255360999e+04 -2.590509130e+04 -2.236594682e+04 -2.416833713e+04 -2.670247761e+04 -3.081500678e+04 -3.020293272e+04 -2.851286927e+04 -3.200140133e+04 -3.144134998e+03 -1.158196807e+04 -1.171780486e+04 -2.748151430e+04 -1.184049011e+04 -2.447621924e+04 -2.993633291e+04 -2.848795022e+04 -2.983532970e+04 -3.191738260e+04 -3.224071098e+04 -2.477299124e+04 -3.223829335e+04 -5.022128013e+11 -2.514621995e+04 -2.986392316e+04 -2.289214650e+04 -1.387778165e+04 -2.942239280e+04 -2.957773555e+04 -2.849997706e+04 -2.688650438e+04 -2.569305012e+04 -2.391414667e+04 -2.662795544e+04 -2.530113122e+04 -2.041134438e+04 -1.975602433e+04 -3.173310143e+04 -2.456543427e+04 -2.543661096e+04 -2.768740581e+04 -9.609210222e+03 -1.925084457e+04 -2.442763413e+04 -1.553842064e+04 nan -2.224824899e+04 -1.610558431e+04 -2.427536177e+04 -3.079688416e+04
-3.253912004e+04 -1.400468665e+04 -2.186473560e+04 -1.983812211e+04 -3.714929349e+04 -4.366898579e+03 -1.883709352e+04 -1.781812363e+04 -1.721999861e+04 -8.894094085e+03 -9.880339597e+03 -1.959788376e+04 -1.064435866e+04 -1.372823137e+04 -2.756781062e+04 -7.575689940e+03 -4.298523952e+04 -2.770043764e+04 -3.026199502e+04 -3.078494852e+04 -2.118836267e+04 -2.896774249e+04 -2.740319135e+04 -2.276372825e+04 -1.332764895e+04 -2.083354021e+04 -2.439774108e+04 -2.196897148e+04 -5.126477317e+03 -8.603902703e+04 -6.804107136e+03 -4.940826095e+03 -2.080851660e+04 nan nan -2.190139198e+04 -2.317939800e+04 -2.487364696e+04 -2.636672131e+04 -2.799562194e+04 -2.972287229e+04 -3.003048496e+04 -2.953358053e+04 -2.594244927e+04 -2.648439283e+04 -2.545676389e+04 -9.275184635e+03 nan -2.685565873e+04 -2.399491567e+04 -2.390466490e+04 -2.628504974e+04 -2.256907941e+04 -2.449821217e+04 -2.200934010e+04 -5.329098192e+03 -3.006850868e+04 -3.033721124e+04 -3.067959267e+04 -3.074818991e+04 -7.316408946e+03 -7.390858756e+03 -5.759262910e+12 -3.023275245e+04 -1.934421937e+04 -3.649826540e+04 -2.927358751e+04 -2.986522894e+04 -2.636533029e+04 -3.098209996e+04 -3.093084852e+04 -2.659355168e+04 -1.940120203e+04 -1.150486111e+04 -3.137695726e+04 -2.969647531e+04 -3.535353627e+11 -2.962761158e+04 -2.620726819e+04 -2.824570772e+04 -2.803132382e+04 -2.598947385e+04 -2.229500284e+04 -2.699431815e+04 -2.476438916e+04 -1.799210629e+04 -2.470888920e+04 -2.618974445e+04 -1.003201320e+04 -2.499977420e+04 -2.509754034e+04 -2.503180534e+04 -1.093517717e+04 -3.764779450e+04 -7.188816969e+03 nan -1.410762312e+04 -1.477151880e+04 -1.778471372e+04 -2.477984417e+04
-4.199090898e+04 -4.122753539e+04 -4.507167877e+04 -2.835922313e+04 -5.193693330e+03 -2.165088039e+04 -1.083945737e+04 -3.062651632e+04 -2.798689376e+04 -2.365675854e+04 -2.920906110e+04 -1.222251156e+05 -6.119957314e+03 -8.284952537e+03 -3.271577534e+04 -1.328718919e+04 -1.505361576e+04 -2.712529585e+04 -3.102153316e+04 -2.718736420e+04 -2.743208591e+04 -2.909922795e+04 -2.661407659e+04 -2.779688739e+04 -1.311490534e+04 -2.053316741e+04 -1.123038968e+04 -2.447096320e+04 -2.008614873e+04 -8.099133350e+03 -2.028381339e+04 -2.037992520e+04 -1.971070126e+04 nan -2.120639550e+04 -2.172091039e+04 -2.342009476e+04 -2.448577074e+04 -2.554544955e+04 -2.744208733e+04 -2.927518012e+04 -3.004851269e+04 -2.937709231e+04 -1.540965429e+04 -2.759093536e+04 -2.563331593e+04 -2.715951982e+04 nan -2.728897689e+04 -2.629423864e+04 -2.458854568e+04 -2.290836508e+04 -2.603073661e+04 -2.442819817e+04 -2.358166378e+04 -7.798425022e+03 -3.077077513e+04 -3.008502137e+04 -2.633756080e+04 -3.946691046e+04 -3.155552759e+04 -5.178620743e+03 nan -2.555367602e+04 -2.765123997e+04 -2.991641610e+04 -3.042602417e+04 -2.918904694e+04 -2.957651091e+04 -3.017880069e+04 -2.884406976e+04 -2.810875680e+04 -3.159432754e+04 -3.201135099e+04 -3.150176333e+04 -1.763940993e+04 -2.045258489e+04 -2.957778388e+04 -2.904792763e+04 -2.857129105e+04 -2.801315972e+04 -2.622063634e+04 -2.074929738e+04 -2.935102574e+04 -2.427839203e+04 -2.534585586e+04 -1.854996343e+04 -1.407856240e+04 -1.673162557e+04 -6.612232751e+03 -2.725901444e+04 -3.103294793e+04 -7.512078853e+03 -2.508818892e+04 -4.983537201e+03 nan -1.349682245e+04 -2.227789332e+04 -2.277822172e+04 -1.508763640e+04
-2.364000559e+04 -2.176477324e+04 -1.518829698e+04 -1.934258647e+04 -7.129863591e+03 -2.272663839e+04 -2.334452477e+04 -4.981294830e+03 -8.301968897e+03 -1.464838122e+04 -1.357599471e+04 -6.534662396e+04 -7.578514723e+04 -8.873960521e+03 -1.496491164e+04 -1.707457979e+04 -1.457368913e+04 -1.120693998e+04 -2.818555278e+04 -1.802290841e+04 -2.729013071e+04 -2.697130030e+04 -2.876525703e+04 -2.310409546e+04 -1.811034168e+04 -2.582889972e+04 -2.541108948e+04 -2.463171595e+04 -1.780491391e+04 -4.922769959e+03 -7.433239297e+03 -5.757051230e+03 -1.875842077e+04 -1.929761839e+04 -2.051123887e+04 -2.185505681e+04 -2.222505028e+04 -2.393255382e+04 -2.472183828e+04 -2.729885744e+04 -2.123078603e+04 -3.394208194e+03 -2.985661197e+04 -2.789562195e+04 -2.635891816e+04 -2.886868153e+04 -2.752888102e+04 nan -2.708381485e+04 -2.698219713e+04 -2.699045005e+04 -2.410229845e+04 -2.177842153e+04 -2.507079973e+04 -2.388051865e+04 -2.474190803e+04 -2.394729233e+04 -2.979419794e+04 -1.125109998e+04 -3.461550179e+04 -2.522593786e+04 -1.142210349e+12 -3.332002046e+04 -1.171314101e+04 -1.199722905e+04 -2.920386593e+04 -2.937073779e+04 -2.910585680e+04 -2.929994312e+04 -2.956209628e+04 -3.052889557e+04 -3.182981721e+04 -7.443254067e+12 -2.990406709e+04 -3.179944227e+04 -2.524418216e+04 -2.229517125e+04 -2.959632293e+04 -2.810054037e+04 -2.658370844e+04 -2.623561625e+04 -2.634233738e+04 -3.195216968e+04 -1.466794225e+04 -2.300147021e+04 -2.332005625e+04 -1.796251971e+04 -2.577549640e+04 -2.778548643e+04 -6.116523928e+03 -3.397888695e+04 -2.287556628e+04 -2.476835270e+04 -2.744470624e+04 -9.014420548e+03 nan -2.178174289e+04 -2.218714555e+04 -2.280063111e+04 -1.573270883e+04
-2.279746455e+04 -3.370744281e+04 -3.985051393e+04 -1.995510762e+04 -1.883700624e+04 -2.855117163e+04 -2.157861440e+04 -9.404776910e+03 -8.066972407e+03 -3.739026013e+03 -2.929518931e+04 -1.666618438e+04 -1.131711072e+04 -2.274012808e+04 -1.812822139e+04 -7.956312513e+04 -1.064423544e+04 -6.215336602e+03 -3.088922314e+04 -2.754314832e+04 -2.167267336e+04 -2.685455805e+04 -2.898068239e+04 -2.045164705e+04 -2.003319448e+04 -2.316660385e+04 -1.595237650e+04 -2.377458484e+04 -1.885126390e+04 -7.201234799e+04 -2.059906617e+04 -6.123418964e+03 -2.075247860e+04 -2.047462125e+04 nan -2.180909464e+04 -2.230737177e+04 -2.348854149e+04 -2.409113831e+04 -2.615986325e+04 -1.867766076e+04 -2.992334608e+04 -3.017090973e+04 -2.694455012e+04 -2.779245008e+04 -2.688910898e+04 -1.302761608e+04 -2.754576130e+04 -2.789611629e+04 -2.738642931e+04 -2.654955932e+04 -2.518839331e+04 -2.337304301e+04 -2.405902573e+04 -2.820290728e+04 -1.095972423e+04 -2.427314799e+04 -1.372386105e+04 -6.722918564e+03 -3.591666678e+04 -1.149811801e+04 -3.447581986e+04 -3.108425475e+04 -7.108230365e+03 -8.241272923e+03 -2.905100027e+04 -3.141362870e+04 -2.866369168e+04 -2.918311307e+04 -2.923062834e+04 -3.030988755e+04 -3.187166720e+04 -3.201185387e+04 -1.809205164e+04 -3.210594762e+04 -1.128092804e+04 -3.112859585e+04 -3.040464248e+04 -2.591500572e+04 -2.815567666e+04 -2.743362407e+04 -2.644592275e+04 -2.068787531e+04 -7.038559460e+03 -2.449162943e+04 -2.575105278e+04 -2.078335303e+04 -1.579071421e+04 -2.430321809e+04 -2.926232916e+04 -2.899312149e+04 -2.945488177e+04 -2.330977157e+04 -2.767445593e+04 -1.858137623e+04 -2.144799003e+04 -2.361978993e+04 -1.303517595e+04 -1.380777771e+04 -1.954275500e+04
-3.761092993e+04 -1.623742275e+04 -4.071219128e+04 -3.496982189e+04 -3.801100778e+04 -2.622608856e+04 -1.849036431e+04 -4.991884695e+04 -7.254418660e+03 -1.496143702e+04 -1.182770534e+04 -7.729808749e+03 -4.464774122e+04 -8.817421474e+03 -1.615359371e+04 -3.238754605e+04 -9.838828422e+03 -5.439469572e+03 -2.995745620e+04 -3.441941855e+04 -6.413476537e+04 -2.610555396e+04 -2.907975538e+04 -2.418225579e+04 -2.633301503e+04 -2.466147094e+04 -3.265540359e+04 -1.246755320e+04 -1.739283757e+04 -8.837222388e+03 -2.127977526e+04 -2.561402361e+04 nan -2.890307370e+04 nan -2.096044164e+04 -2.151406918e+04 -2.324969424e+04 -2.462986366e+04 -2.604311913e+04 -1.134197538e+04 -2.943026850e+04 -3.033699593e+04 -2.993884767e+04 -2.643171365e+04 -1.100256786e+04 -2.691263107e+04 -1.188537966e+04 -2.661336282e+04 -2.761290790e+04 -2.725399973e+04 -2.568790584e+04 -2.428744481e+04 -2.330359590e+04 -2.196219744e+04 -2.715207640e+04 -2.468449995e+04 -6.646683754e+03 -3.592599064e+03 -3.562256848e+04 -7.199677036e+03 -1.607589259e+04 -1.535301525e+04 -4.944054916e+03 -3.207847790e+04 -3.016792656e+04 -2.944569960e+04 -2.900214117e+04 -2.970528629e+04 -2.911682251e+04 -3.366670295e+04 -2.109908631e+04 -3.178029302e+04 -2.883939771e+04 -3.235451809e+04 -7.796002629e+03 nan -3.052620151e+04 -3.048710493e+04 -2.907322275e+04 -2.565040232e+04 -2.665166391e+04 -3.034287070e+04 -5.331649450e+03 -2.451438175e+04 -2.297884472e+04 -2.536197123e+04 -1.716622077e+04 -1.678845572e+04 -2.350837177e+04 -2.826894828e+04 -2.626008612e+04 -3.197025433e+04 -2.538380225e+04 -2.199594196e+04 -2.235545881e+04 -1.248813368e+04 -1.357030147e+04 -2.209312671e+04 -1.363004544e+04
